id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
Q-yTbpW4vrq80oRW40W_Pg,l-albero-dei-gelati-brooklyn-2,L'albero Dei Gelati,https://s3-media4.fl.yelpcdn.com/bphoto/hTkjd107dae8X4F6bZEFXQ/o.jpg,False,https://www.yelp.com/biz/l-albero-dei-gelati-brooklyn-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,270,"[{'alias': 'gelato', 'title': 'Gelato'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.671932, 'longitude': -73.9836569}","['delivery', 'pickup']",$$,"{'address1': '341 5th Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['341 5th Ave', 'Brooklyn, NY 11215']}",+17187882288,(718) 788-2288,3832.8484006846074
tjF4QzhBnJex6Ap2PnDW7g,sorriso-italian-pork-store-astoria,Sorriso Italian Pork Store,https://s3-media2.fl.yelpcdn.com/bphoto/2Q4aOFMRD6TjAv3Rtqgfew/o.jpg,False,https://www.yelp.com/biz/sorriso-italian-pork-store-astoria?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,343,"[{'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.7621401, 'longitude': -73.9116109}","['delivery', 'pickup']",$,"{'address1': '4416 30th Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['4416 30th Ave', 'Astoria, NY 11103']}",+17187284392,(718) 728-4392,9399.416539192323
rhCs1nF5KTNwx-4YeyoK3g,bartolinos-fine-italian-pizza-astoria-11,Bartolino's Fine Italian Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/qLA0NwC1zStw6XFUIcoO9A/o.jpg,False,https://www.yelp.com/biz/bartolinos-fine-italian-pizza-astoria-11?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,43,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.7607386113415, 'longitude': -73.9223789038732}","['delivery', 'pickup']",$$,"{'address1': '3411 Broadway', 'address2': None, 'address3': None, 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['3411 Broadway', 'Astoria, NY 11106']}",+13477306573,(347) 730-6573,8632.435373798675
fBDnGXpDXFAgpZDB0XDSvQ,cappones-salumeria-new-york-2,Cappone's Salumeria,https://s3-media1.fl.yelpcdn.com/bphoto/xTxpx3ORGumPCACGXgJL-g/o.jpg,False,https://www.yelp.com/biz/cappones-salumeria-new-york-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,67,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.742095, 'longitude': -74.005587}","['delivery', 'pickup']",$$,"{'address1': '75 9th Ave', 'address2': None, 'address3': 'Chelsea Market', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['75 9th Ave', 'Chelsea Market', 'New York, NY 10011']}",+12124637300,(212) 463-7300,4184.961609208424
NBgDoMiF4tj5aS7V7zayoA,antica-ristorante-new-york-2,Antica Ristorante,https://s3-media3.fl.yelpcdn.com/bphoto/viMEK_0F19wq-gTD-PGebw/o.jpg,False,https://www.yelp.com/biz/antica-ristorante-new-york-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,47,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.7206611633301, 'longitude': -74.0043869018555}","['delivery', 'pickup']",$$,"{'address1': '370 Canal St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['370 Canal St', 'New York, NY 10013']}",+16464392460,(646) 439-2460,1893.3894454210415
O6RBNHBleB0mCb2dAanxCw,casa-lever-new-york,Casa Lever,https://s3-media2.fl.yelpcdn.com/bphoto/K5cWqfb3PuqpgVI-t_5BPA/o.jpg,False,https://www.yelp.com/biz/casa-lever-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,226,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,"{'latitude': 40.759741, 'longitude': -73.972956}",[],$$$,"{'address1': '390 Park Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['390 Park Ave', 'New York, NY 10022']}",+12128882700,(212) 888-2700,6299.450564125773
OUJkCwzbtw16_KZAzYgE5w,grimaldis-new-york-4,Grimaldi's,https://s3-media4.fl.yelpcdn.com/bphoto/EpvMw2VA7ZWoD8bMZF5SPw/o.jpg,False,https://www.yelp.com/biz/grimaldis-new-york-4?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,756,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 40.7412157, 'longitude': -73.9938935}","['delivery', 'pickup']",$$,"{'address1': '656 6th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['656 6th Ave', 'New York, NY 10010']}",+16464845665,(646) 484-5665,3977.6736509824163
Dng_LID2JNnc6M6A1FB19Q,come-prima-ristorante-new-york-2,Come Prima Ristorante,https://s3-media1.fl.yelpcdn.com/bphoto/GJwN9p24zOqbBkANXqXqaA/o.jpg,False,https://www.yelp.com/biz/come-prima-ristorante-new-york-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,83,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.7721165011105, 'longitude': -73.965037390213}",[],$$$,"{'address1': '903 Madison Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['903 Madison Ave', 'New York, NY 10021']}",+12125177700,(212) 517-7700,7812.556341653877
HhY7QDRu7EwXTDY4WT1wSA,serra-by-birreria-at-eataly-flatiron-new-york,Serra by Birreria at Eataly Flatiron,https://s3-media4.fl.yelpcdn.com/bphoto/X2PEHBvv7A2zAwF2-F9fGw/o.jpg,False,https://www.yelp.com/biz/serra-by-birreria-at-eataly-flatiron-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,1487,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",3.0,"{'latitude': 40.74197, 'longitude': -73.9895}",[],$$,"{'address1': '200 5th Ave', 'address2': 'Fl 14', 'address3': None, 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['200 5th Ave', 'Fl 14', 'New York, NY 10010']}",+12129378910,(212) 937-8910,4080.5302130104465
oaowryQAF13ka42VSb8c1w,spolinis-kew-gardens,Spolini's,https://s3-media3.fl.yelpcdn.com/bphoto/E9_GMuzT7kK5A1ekbeihpA/o.jpg,False,https://www.yelp.com/biz/spolinis-kew-gardens?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,105,"[{'alias': 'italian', 'title': 'Italian'}]",3.0,"{'latitude': 40.7074477, 'longitude': -73.8354456}",['pickup'],$$$,"{'address1': '11625 Metropolitan Ave', 'address2': '', 'address3': '', 'city': 'Kew Gardens', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['11625 Metropolitan Ave', 'Kew Gardens, NY 11418']}",+17188055852,(718) 805-5852,13401.256524221715
505bv6h3VnN6SekdHCr8Sw,nocello-new-york,Nocello,https://s3-media3.fl.yelpcdn.com/bphoto/Doa0Bh3VHYvg20H-ZnhHqA/o.jpg,False,https://www.yelp.com/biz/nocello-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,154,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.765363, 'longitude': -73.983393}","['restaurant_reservation', 'delivery', 'pickup']",$$$,"{'address1': '257 W 55th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['257 W 55th St', 'New York, NY 10019']}",+12127130224,(212) 713-0224,6725.58637004561
gzRYzr57wh8NmvySbFAioQ,pulia-ristorante-brooklyn-3,Pulia Ristorante,https://s3-media3.fl.yelpcdn.com/bphoto/_8l8yDlW2p-6pt-vVJl3lA/o.jpg,False,https://www.yelp.com/biz/pulia-ristorante-brooklyn-3?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,19,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",5.0,"{'latitude': 40.6669558, 'longitude': -73.9918603}","['restaurant_reservation', 'delivery', 'pickup']",,"{'address1': '548 4th Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['548 4th Ave', 'Brooklyn, NY 11215']}",+17187881140,(718) 788-1140,4284.69747639138
uzEhT55QIdk9YbfFwmlRzQ,altesi-ristorante-new-york,Altesi Ristorante,https://s3-media1.fl.yelpcdn.com/bphoto/XvbQKFYVMiN_sZaBe4x1vw/o.jpg,False,https://www.yelp.com/biz/altesi-ristorante-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,63,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,"{'latitude': 40.76667, 'longitude': -73.96959}","['delivery', 'pickup']",$$$,"{'address1': '26 E 64th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10065', 'country': 'US', 'state': 'NY', 'display_address': ['26 E 64th St', 'New York, NY 10065']}",+12127598900,(212) 759-8900,7120.074751309985
c6bE9vQeFniCeGpBaNQw2w,bocelli-staten-island,Bocelli,https://s3-media2.fl.yelpcdn.com/bphoto/eSOVYfwD_rN0MBbUqi5sJA/o.jpg,False,https://www.yelp.com/biz/bocelli-staten-island?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,155,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.5971633871614, 'longitude': -74.0842944930438}","['delivery', 'pickup']",$$$,"{'address1': '1250 Hylan Blvd', 'address2': '', 'address3': '', 'city': 'Staten Island', 'zip_code': '10305', 'country': 'US', 'state': 'NY', 'display_address': ['1250 Hylan Blvd', 'Staten Island, NY 10305']}",+17184206150,(718) 420-6150,14234.424658089227
nVIVqx1qXm_cXtLwcJ5JJQ,bar-veloce-east-village-new-york,Bar Veloce - East Village,https://s3-media4.fl.yelpcdn.com/bphoto/E-Zg4CL2lCZwKUjIznK4hg/o.jpg,False,https://www.yelp.com/biz/bar-veloce-east-village-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,211,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 40.73067, 'longitude': -73.98643}",[],$$,"{'address1': '175 2nd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['175 2nd Ave', 'New York, NY 10003']}",+12122603200,(212) 260-3200,2883.4273826378217
PntYFpmgQjAuccjszMFbBw,bettola-new-york-2,Bettola,https://s3-media1.fl.yelpcdn.com/bphoto/vIP-j-tUrwUt-6QnqtwCeA/o.jpg,False,https://www.yelp.com/biz/bettola-new-york-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,201,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,"{'latitude': 40.78367, 'longitude': -73.97816}","['delivery', 'pickup']",$$,"{'address1': '412 Amsterdam Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['412 Amsterdam Ave', 'New York, NY 10024']}",+12127871660,(212) 787-1660,8808.644050003579
ovN5UGDSl-9zD2lZ2-lntQ,trattoria-vivolo-harrison,Trattoria Vivolo,https://s3-media1.fl.yelpcdn.com/bphoto/B17zrojdIjWg2RIMvKQb0A/o.jpg,False,https://www.yelp.com/biz/trattoria-vivolo-harrison?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,125,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.96891, 'longitude': -73.71137}",['delivery'],$$,"{'address1': '301 Halstead Ave', 'address2': '', 'address3': '', 'city': 'Harrison', 'zip_code': '10528', 'country': 'US', 'state': 'NY', 'display_address': ['301 Halstead Ave', 'Harrison, NY 10528']}",+19148356199,(914) 835-6199,37749.26576088885
v2w_gKvV5kCk8a-nGDPrEQ,numero-28-pizzeria-forest-hills-2,Numero 28 Pizzeria,https://s3-media1.fl.yelpcdn.com/bphoto/y4Kpxj8NmSvQu2DfVhMghg/o.jpg,False,https://www.yelp.com/biz/numero-28-pizzeria-forest-hills-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,189,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.7208543, 'longitude': -73.8454939}","['delivery', 'pickup']",$$,"{'address1': '107-12 70th Rd', 'address2': '', 'address3': None, 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['107-12 70th Rd', 'Forest Hills, NY 11375']}",+17185444600,(718) 544-4600,12657.900507240387
cRfAN-SRlFuaSd-mp-9iiQ,restivo-ristorante-new-york,Restivo Ristorante,https://s3-media1.fl.yelpcdn.com/bphoto/6rhBfj3thMf5bDfnO8mZUA/o.jpg,False,https://www.yelp.com/biz/restivo-ristorante-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,120,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.7434605855724, 'longitude': -73.9959991865082}","['delivery', 'pickup']",$$,"{'address1': '209 7th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['209 7th Ave', 'New York, NY 10011']}",+12123664133,(212) 366-4133,4229.594534884058
AYBRN8pKB8_ZfcCks17OmQ,beebes-long-island-city,Beebe's,https://s3-media1.fl.yelpcdn.com/bphoto/iEToVluuxHpqfU-PXUN0UA/o.jpg,False,https://www.yelp.com/biz/beebes-long-island-city?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,121,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.7547438, 'longitude': -73.9358372}","['delivery', 'pickup']",$$,"{'address1': '38-28 27th St', 'address2': '', 'address3': None, 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['38-28 27th St', 'Long Island City, NY 11101']}",+17182082895,(718) 208-2895,7374.530538532513
GI02HjwIOpKaDZeQkCxM0g,mama-rosas-brick-oven-pizzaria-restaurant-jackson-heights,Mama Rosa's Brick Oven Pizzaria Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/499EYpfskuZpDsOenz8i5Q/o.jpg,False,https://www.yelp.com/biz/mama-rosas-brick-oven-pizzaria-restaurant-jackson-heights?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,71,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.7495109, 'longitude': -73.888552}","['delivery', 'pickup']",,"{'address1': '77-09 37th Ave', 'address2': '', 'address3': None, 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['77-09 37th Ave', 'Jackson Heights, NY 11372']}",+13476491862,(347) 649-1862,10168.766875487487
PGr_Fx5_HhwzAgBOJ2URUw,la-rondine-pizza-and-restaurant-kew-gardens,La Rondine Pizza & Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/mK6py8IK6k2W9VS1L0HHCg/o.jpg,False,https://www.yelp.com/biz/la-rondine-pizza-and-restaurant-kew-gardens?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,111,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.713301531724, 'longitude': -73.8291785744768}","['delivery', 'pickup']",$,"{'address1': '12038 Queens Blvd', 'address2': '', 'address3': '', 'city': 'Kew Gardens', 'zip_code': '11415', 'country': 'US', 'state': 'NY', 'display_address': ['12038 Queens Blvd', 'Kew Gardens, NY 11415']}",+17187932556,(718) 793-2556,13944.694555094327
xlnND-F94Z5OlXlq-bqrhg,benateris-italian-gourmet-deli-college-point-3,Benateri's Italian Gourmet Deli,https://s3-media2.fl.yelpcdn.com/bphoto/q4PvFMEsYJbccImJpEeFhQ/o.jpg,False,https://www.yelp.com/biz/benateris-italian-gourmet-deli-college-point-3?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,139,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.7859427, 'longitude': -73.8385427}","['delivery', 'pickup']",$$,"{'address1': '129-21 14th Ave', 'address2': '', 'address3': '', 'city': 'College Point', 'zip_code': '11356', 'country': 'US', 'state': 'NY', 'display_address': ['129-21 14th Ave', 'College Point, NY 11356']}",+17184459240,(718) 445-9240,15887.669846645285
dbCTJp9ENDVIquxBWONzWQ,pomodoro-new-york-2,Pomodoro,https://s3-media1.fl.yelpcdn.com/bphoto/lkQTD4ZL1aEFZMeGSh64wA/o.jpg,False,https://www.yelp.com/biz/pomodoro-new-york-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,120,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.75624, 'longitude': -73.9939}","['delivery', 'pickup']",$$,"{'address1': '518 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['518 9th Ave', 'New York, NY 10018']}",+12122397019,(212) 239-7019,5649.745129315644
-7PnG_cD9VY-IfHGWzynmQ,ainslie-brooklyn-2,Ainslie,https://s3-media4.fl.yelpcdn.com/bphoto/VKS7h3TUyl5zwwaz_kD_Ew/o.jpg,False,https://www.yelp.com/biz/ainslie-brooklyn-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,171,"[{'alias': 'beergardens', 'title': 'Beer Gardens'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.712343, 'longitude': -73.952121}",[],$$,"{'address1': '76 Ainslie St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['76 Ainslie St', 'Brooklyn, NY 11211']}",+13477253400,(347) 725-3400,3636.4832270704437
6Nmo6ZNNyAft93k7eSTkTA,italian-village-pizzeria-new-york,Italian Village Pizzeria,https://s3-media3.fl.yelpcdn.com/bphoto/EQOtzs804Dmk6W69erUa3w/o.jpg,False,https://www.yelp.com/biz/italian-village-pizzeria-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,222,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 40.771447, 'longitude': -73.952994}","['delivery', 'pickup']",$,"{'address1': '1494 1st Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10075', 'country': 'US', 'state': 'NY', 'display_address': ['1494 1st Ave', 'New York, NY 10075']}",+12125355950,(212) 535-5950,8122.160375423722
wq43ljNSuSMG81qKHE7YpQ,sant-ambroeus-west-village-new-york,Sant Ambroeus West Village,https://s3-media1.fl.yelpcdn.com/bphoto/FuXz9nH5jF-4igMXe4viwQ/o.jpg,False,https://www.yelp.com/biz/sant-ambroeus-west-village-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,244,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 40.735428, 'longitude': -74.003142}","['delivery', 'pickup']",$$$,"{'address1': '259 West 4th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['259 West 4th St', 'New York, NY 10014']}",+12126049254,(212) 604-9254,3416.3518963596466
0wbKQ4HoA1_JybcB9ayOKA,gnoccheria-wall-street-new-york,Gnoccheria Wall Street,https://s3-media4.fl.yelpcdn.com/bphoto/cQ-mXHrDFNk3QtsbV9GPEg/o.jpg,False,https://www.yelp.com/biz/gnoccheria-wall-street-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,35,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.70345, 'longitude': -74.01213}","['delivery', 'pickup']",,"{'address1': '100 Broad St', 'address2': '2nd Floor', 'address3': 'Entrance On Bridge Street', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['100 Broad St', '2nd Floor', 'Entrance On Bridge Street', 'New York, NY 10004']}",+12124224102,(212) 422-4102,1516.8443768505897
WNOUPEZ6J8SZVSaK6Q3e-A,porto-by-antonio-wood-burning-pizza-and-pasta-north-bergen,Porto By Antonio - Wood Burning Pizza & Pasta,https://s3-media4.fl.yelpcdn.com/bphoto/1oRUn2uMP_SpxLhpMaN42w/o.jpg,False,https://www.yelp.com/biz/porto-by-antonio-wood-burning-pizza-and-pasta-north-bergen?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,726,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 40.8048834508642, 'longitude': -73.9934416639218}","['delivery', 'pickup']",$$,"{'address1': '8921 Old River Rd', 'address2': None, 'address3': '', 'city': 'North Bergen', 'zip_code': '07047', 'country': 'US', 'state': 'NJ', 'display_address': ['8921 Old River Rd', 'North Bergen, NJ 07047']}",+12019417107,(201) 941-7107,11057.286699973189
vzDb6_Zkm4m8O7tNidojjA,pier-76-staten-island-2,Pier 76,https://s3-media4.fl.yelpcdn.com/bphoto/3t7KXZQJt-UjcstyWuobXQ/o.jpg,False,https://www.yelp.com/biz/pier-76-staten-island-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,205,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.640118, 'longitude': -74.0759269}",[],$$,"{'address1': '76 Bay St', 'address2': '', 'address3': '', 'city': 'Staten Island', 'zip_code': '10301', 'country': 'US', 'state': 'NY', 'display_address': ['76 Bay St', 'Staten Island, NY 10301']}",+17184477437,(718) 447-7437,10008.158166392008
FR_E9_Z3WG5HjeIUyTKSWw,antonios-kitchen-east-elmhurst,Antonio's Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/SFwFGHd5bNeMgt_toZnc3g/o.jpg,False,https://www.yelp.com/biz/antonios-kitchen-east-elmhurst?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,136,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 40.7704153034747, 'longitude': -73.8933003575181}","['delivery', 'pickup']",$$,"{'address1': '76-08 21st Ave', 'address2': '', 'address3': '', 'city': 'East Elmhurst', 'zip_code': '11370', 'country': 'US', 'state': 'NY', 'display_address': ['76-08 21st Ave', 'East Elmhurst, NY 11370']}",+17187289200,(718) 728-9200,11149.228969538364
